id,focus,signal,slack,drag,confidence,score,lane
l001,sync drift,35,33,6,25,209,ship
l002,local state,35,34,6,55,271,ship
l003,conflict cost,35,35,6,85,333,ship
l004,form pressure,35,36,18,25,191,watch
l005,sync drift,35,37,18,55,253,ship
l006,local state,35,38,18,85,315,ship
l007,conflict cost,35,39,34,25,165,watch
l008,form pressure,35,40,34,55,227,ship
l009,sync drift,35,41,34,85,289,ship
l010,local state,60,42,6,25,302,ship
l011,conflict cost,60,43,6,55,364,ship
l012,form pressure,60,44,6,85,426,ship
l013,sync drift,60,45,18,25,284,ship
l014,local state,60,46,18,55,346,ship
l015,conflict cost,60,47,18,85,408,ship
l016,form pressure,60,48,34,25,258,ship
l017,sync drift,60,32,34,55,286,ship
l018,local state,60,33,34,85,348,ship
l019,conflict cost,85,34,6,25,361,ship
l020,form pressure,85,35,6,55,423,ship
l021,sync drift,85,36,6,85,485,ship
l022,local state,85,37,18,25,343,ship
l023,conflict cost,85,38,18,55,405,ship
l024,form pressure,85,39,18,85,467,ship
l025,sync drift,85,40,34,25,317,ship
l026,local state,85,41,34,55,379,ship
l027,conflict cost,85,42,34,85,441,ship
